"","CandidateId","Survey.Label","survey_date_month","Booking.Date","working","english_mark","maths_mark","maths_lit_mark","CFT_answer_ODS","COM_answer_ODS"
"3470",365646,"Employment Journey Survey 1",2015.16666666667,NA,"Yes",55,45,NA,"9",7
"3471",365646,"Employment Journey Survey 1",2015.16666666667,NA,"Yes",55,45,NA,"9",7
"3472",365646,"Employment Journey Survey 1",2015.16666666667,NA,"Yes",55,45,NA,"9",7
"3473",365646,"Employment Journey Survey 3",2015.83333333333,NA,"No",55,45,NA,"9",7
"3474",365684,"Employment Journey Survey 2",2015.5,NA,"No",59,31,NA,"5",NA
"3475",365785,"Employment Journey Survey 1",2015.16666666667,NA,"Yes",53,NA,33,"6",NA
"3476",365932,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",44,NA,46,"4",6
"3477",365932,"Employment Journey Survey 4",2016.16666666667,NA,"Yes",44,NA,46,"4",6
"3478",365932,"Employment Journey Survey 5",2016.5,NA,"No",44,NA,46,"4",6
"3479",366002,"Employment Journey Survey 1",2015.16666666667,NA,"No",48,NA,71,"7",2
"3480",366002,"Employment Journey Survey 2",2015.5,NA,"Yes",48,NA,71,"7",2
"3481",366002,"Employment Journey Survey 2",2015.5,NA,"Yes",48,NA,71,"7",2
"3482",366002,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",48,NA,71,"7",2
"3483",366002,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",48,NA,71,"7",2
"3484",366002,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",48,NA,71,"7",2
"3485",366002,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",48,NA,71,"7",2
"3486",366002,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",48,NA,71,"7",2
"3487",366002,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",48,NA,71,"7",2
"3488",366002,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",48,NA,71,"7",2
"3489",366002,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",48,NA,71,"7",2
"3490",366002,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",48,NA,71,"7",2
"3491",366002,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",48,NA,71,"7",2
"3492",366002,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",48,NA,71,"7",2
"3493",366002,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",48,NA,71,"7",2
"3494",366002,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",48,NA,71,"7",2
"3495",366002,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",48,NA,71,"7",2
"3496",366002,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",48,NA,71,"7",2
"3497",366002,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",48,NA,71,"7",2
"3498",366002,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",48,NA,71,"7",2
"3499",366002,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",48,NA,71,"7",2
"3500",366002,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",48,NA,71,"7",2
"3501",366002,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",48,NA,71,"7",2
"3502",366002,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",48,NA,71,"7",2
"3503",366002,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",48,NA,71,"7",2
"3504",366002,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",48,NA,71,"7",2
"3505",366002,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",48,NA,71,"7",2
"3506",366186,"Employment Journey Survey 1",2015.5,NA,"No",51,NA,43,"5",6
"3507",366186,"Employment Journey Survey 3",2016.08333333333,NA,"Yes",51,NA,43,"5",6
"3508",366186,"Employment Journey Survey 4",2016.41666666667,NA,"Yes",51,NA,43,"5",6
"3509",366186,"Employment Journey Survey 5",2016.75,NA,"Yes",51,NA,43,"5",6
"3510",366186,"Employment Journey Survey 6",2017.16666666667,NA,"Yes",51,NA,43,"5",6
"3511",366186,"Employment Journey Survey 6",2017.16666666667,NA,"Yes",51,NA,43,"5",6
"3512",366225,"Employment Journey Survey 1",2015.33333333333,NA,"No",76,28,NA,"4",6
"3513",366242,"Employment Journey Survey 1",2015.16666666667,NA,"No",56,NA,60,NA,NA
"3514",366284,"Employment Journey Survey 1",2015.25,NA,"No",68,29,NA,"6",NA
"3515",366284,"Employment Journey Survey 2",2015.5,NA,"No",68,29,NA,"6",NA
"3516",366284,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",68,29,NA,"6",NA
"3517",366291,"Employment Journey Survey 2",2015.66666666667,NA,"No",62,NA,55,"6",5
"3518",366291,"Employment Journey Survey 3",2016,NA,"No",62,NA,55,"6",5
"3519",366364,"Employment Journey Survey 3",2015.91666666667,NA,"No",58,NA,71,"5",NA
"3520",366384,"Employment Journey Survey 2",2017.33333333333,"2016-09-10","No",44,NA,NA,"5",NA
"3521",366407,"Employment Journey Survey 1",2015.16666666667,NA,"No",59,NA,33,"3",NA
"3522",366468,"Employment Journey Survey 1",2015.16666666667,NA,"No",50,NA,44,"4",6
"3523",366468,"Employment Journey Survey 2",2015.5,NA,"Yes",50,NA,44,"4",6
"3524",366495,"Employment Journey Survey 3",2015.83333333333,NA,"No",57,50,NA,"8",NA
"3525",366524,"Employment Journey Survey 1",2015.16666666667,NA,"No",53,NA,NA,"6",NA
"3526",366524,"Employment Journey Survey 2",2015.5,NA,"No",53,NA,NA,"6",NA
"3527",366555,"Employment Journey Survey 1",2015.16666666667,NA,"No",44,NA,55,"5",5
"3528",366676,"Employment Journey Survey 2",2015.5,NA,"Yes",66,NA,75,NA,7
"3529",366676,"Employment Journey Survey 2",2015.5,NA,"Yes",66,NA,75,NA,7
"3530",366676,"Employment Journey Survey 4",2016.16666666667,NA,"No",66,NA,75,NA,7
"3531",366676,"Employment Journey Survey 4",2016.16666666667,NA,"No",66,NA,75,NA,7
"3532",366720,"Employment Journey Survey 2",2015.58333333333,NA,"No",54,NA,62,"4",NA
"3533",366720,"Employment Journey Survey 3",2015.91666666667,NA,"Yes",54,NA,62,"4",NA
"3534",366845,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",71,34,NA,"6",NA
"3535",366884,"Employment Journey Survey 2",2015.5,NA,"No",30,NA,20,NA,NA
"3536",366884,"Employment Journey Survey 3",2015.83333333333,NA,"No",30,NA,20,NA,NA
"3537",366989,"Employment Journey Survey 1",2015.41666666667,NA,"No",58,NA,38,"5",5
"3538",366989,"Employment Journey Survey 2",2015.75,NA,"No",58,NA,38,"5",5
"3539",366989,"Employment Journey Survey 6",2017,"2015-01-30","No",58,NA,38,"5",5
"3540",366996,"Employment Journey Survey 3",2016.91666666667,"2015-12-01","Yes",62,45,NA,"6",8
"3541",367054,"Employment Journey Survey 1",2015.16666666667,NA,"No",52,NA,55,"6",6
"3542",367054,"Employment Journey Survey 1",2015.16666666667,NA,"No",52,NA,55,"6",6
"3543",367054,"Employment Journey Survey 2",2015.5,NA,"No",52,NA,55,"6",6
"3544",367054,"Employment Journey Survey 2",2015.5,NA,"No",52,NA,55,"6",6
"3545",367054,"Employment Journey Survey 3",2015.83333333333,NA,"No",52,NA,55,"6",6
"3546",367054,"Employment Journey Survey 3",2015.83333333333,NA,"No",52,NA,55,"6",6
"3547",367107,"Employment Journey Survey 1",2015.83333333333,NA,"No",40,NA,30,"4",6
"3548",367132,"Employment Journey Survey 2",2017.33333333333,"2017-01-23","No",45,NA,48,"4",NA
"3549",367142,"Employment Journey Survey 1",2015.16666666667,NA,"No",59,35,NA,"6",NA
"3550",367179,"Employment Journey Survey 1",2015.16666666667,NA,"No",60,NA,NA,"8",NA
"3551",367293,"Employment Journey Survey 4",2016.83333333333,"2015-08-11","No",59,NA,NA,"5",7
"3552",367464,"Employment Journey Survey 1",2015.91666666667,NA,"No",45,NA,55,"6",6
"3553",367464,"Employment Journey Survey 2",2016.16666666667,NA,"No",45,NA,55,"6",6
"3554",367494,"Employment Journey Survey 6",2016.83333333333,"2015-11-19","Yes",56,NA,48,"6",6
"3555",367521,"Employment Journey Survey 1",2015.16666666667,NA,"No",54,NA,32,"2",NA
"3556",367722,"Employment Journey Survey 1",2015.83333333333,NA,"No",45,NA,NA,"3",3
"3557",367747,"Employment Journey Survey 1",2015.16666666667,NA,"No",63,32,NA,"7",7
"3558",367747,"Employment Journey Survey 2",2015.5,NA,"No",63,32,NA,"7",7
"3559",367828,"Employment Journey Survey 1",2015.83333333333,NA,"No",60,NA,NA,"4",6
"3560",367828,"Employment Journey Survey 2",2016.16666666667,NA,"No",60,NA,NA,"4",6
"3561",367892,"Employment Journey Survey 3",2015.83333333333,NA,"No",67,NA,NA,"4",NA
"3562",367960,"Employment Journey Survey 1",2016.08333333333,NA,"No",56,NA,42,NA,NA
"3563",367977,"Employment Journey Survey 1",2015.41666666667,NA,"Yes",59,NA,NA,"6",NA
"3564",368007,"Employment Journey Survey 1",2015.16666666667,NA,"No",48,15,NA,"4",NA
"3565",368007,"Employment Journey Survey 2",2015.5,NA,"Yes",48,15,NA,"4",NA
"3566",368018,"Employment Journey Survey 1",2015.16666666667,NA,"No",40,NA,59,"5",3
"3567",368018,"Employment Journey Survey 2",2015.5,NA,"No",40,NA,59,"5",3
"3568",368144,"Employment Journey Survey 3",2015.83333333333,NA,"No",52,NA,58,"5",NA
"3569",368182,"Employment Journey Survey 1",2015.25,NA,"No",54,NA,54,"5",4
"3570",368230,"Employment Journey Survey 1",2015.5,NA,"No",70,33,NA,"5",NA
"3571",368230,"Employment Journey Survey 2",2015.83333333333,NA,"No",70,33,NA,"5",NA
"3572",368257,"Employment Journey Survey 1",2015.25,NA,"Yes",55,NA,56,"7",NA
"3573",368257,"Employment Journey Survey 2",2015.58333333333,NA,"Yes",55,NA,56,"7",NA
"3574",368295,"Employment Journey Survey 1",2015.16666666667,NA,"Yes",63,34,NA,"10",7
"3575",368295,"Employment Journey Survey 2",2015.5,NA,"Yes",63,34,NA,"10",7
"3576",368295,"Employment Journey Survey 4",2016.16666666667,NA,"Yes",63,34,NA,"10",7
"3577",368301,"Employment Journey Survey 1",2015.33333333333,NA,"No",47,NA,37,"5",5
"3578",368301,"Employment Journey Survey 2",2015.66666666667,NA,"No",47,NA,37,"5",5
"3579",368322,"Employment Journey Survey 1",2015.33333333333,NA,"No",52,NA,NA,"6",5
"3580",368561,"Employment Journey Survey 5",2017,"2015-06-01","No",61,NA,49,"3",6
"3581",368561,"Employment Journey Survey 6",2017.33333333333,"2015-06-01","Yes",61,NA,49,"3",6
"3582",368715,"Employment Journey Survey 1",2016,NA,"No",40,NA,NA,"5",NA
"3583",368789,"Employment Journey Survey 1",2016,NA,"No",50,25,NA,"8",6
"3584",368796,"Employment Journey Survey 1",2015.25,NA,"No",33,NA,NA,"5",6
"3585",368796,"Employment Journey Survey 3",2015.91666666667,NA,"No",33,NA,NA,"5",6
"3586",368796,"Employment Journey Survey 4",2016.25,NA,"No",33,NA,NA,"5",6
"3587",368796,"Employment Journey Survey 5",2016.5,NA,"No",33,NA,NA,"5",6
"3588",368796,"Employment Journey Survey 6",2016.83333333333,"2015-01-27","No",33,NA,NA,"5",6
"3589",368946,"Employment Journey Survey 1",2015.5,NA,"No",54,NA,41,"6",NA
"3590",369055,"Employment Journey Survey 1",2015.33333333333,NA,"No",54,NA,NA,"6",6
"3591",369055,"Employment Journey Survey 2",2015.66666666667,NA,"No",54,NA,NA,"6",6
"3592",369055,"Employment Journey Survey 3",2016,NA,"No",54,NA,NA,"6",6
"3593",369055,"Employment Journey Survey 5",2016.66666666667,"2015-05-29","No",54,NA,NA,"6",6
"3594",369071,"Employment Journey Survey 1",2017.08333333333,"2016-10-21","No",41,47,NA,"4",6
"3595",369167,"Employment Journey Survey 3",2015.83333333333,NA,"No",52,NA,NA,"3",NA
"3596",369167,"Employment Journey Survey 4",2016.16666666667,NA,"No",52,NA,NA,"3",NA
"3597",369195,"Employment Journey Survey 2",2016.5,NA,"Yes",66,39,NA,"7",4
"3598",369197,"Employment Journey Survey 3",2015.83333333333,NA,"No",47,NA,39,"3",5
"3599",369221,"Employment Journey Survey 1",2016.08333333333,NA,"No",59,33,NA,"6",NA
"3600",369221,"Employment Journey Survey 2",2016.41666666667,NA,"No",59,33,NA,"6",NA
"3601",369242,"Employment Journey Survey 1",2015.16666666667,NA,"No",61,NA,NA,"3",NA
"3602",369263,"Employment Journey Survey 1",2015.5,NA,"No",66,NA,48,"6",5
"3603",369263,"Employment Journey Survey 2",2015.83333333333,NA,"Yes",66,NA,48,"6",5
"3604",369271,"Employment Journey Survey 1",2015.41666666667,NA,"No",51,NA,44,"8",NA
"3605",369271,"Employment Journey Survey 2",2015.75,NA,"No",51,NA,44,"8",NA
"3606",369296,"Employment Journey Survey 1",2015.83333333333,NA,"No",54,NA,65,"4",8
"3607",369296,"Employment Journey Survey 3",2016.5,NA,"No",54,NA,65,"4",8
"3608",369296,"Employment Journey Survey 5",2017.16666666667,"2015-11-12","Yes",54,NA,65,"4",8
"3609",369333,"Employment Journey Survey 2",2015.75,NA,"No",59,60,NA,"5",6
"3610",369376,"Employment Journey Survey 4",2016.16666666667,NA,"No",60,37,NA,"7",7
"3611",369436,"Employment Journey Survey 1",2017.41666666667,NA,"No",52,41,NA,"6",5
"3612",369459,"Employment Journey Survey 1",2015.75,NA,"No",45,30,NA,NA,NA
"3613",369496,"Employment Journey Survey 1",2015.25,NA,"No",60,73,NA,"9",5
"3614",369496,"Employment Journey Survey 2",2015.5,NA,"No",60,73,NA,"9",5
"3615",369496,"Employment Journey Survey 2",2015.58333333333,NA,"No",60,73,NA,"9",5
"3616",369496,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",60,73,NA,"9",5
"3617",369593,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",46,NA,56,"8",6
"3618",369631,"Employment Journey Survey 1",2015.16666666667,NA,"No",43,NA,NA,"1",NA
"3619",369631,"Employment Journey Survey 1",2015.16666666667,NA,"No",43,NA,NA,"1",NA
"3620",369637,"Employment Journey Survey 1",2015.66666666667,NA,"No",63,NA,NA,"7",6
"3621",369637,"Employment Journey Survey 3",2016.33333333333,NA,"Yes",63,NA,NA,"7",6
"3622",369752,"Employment Journey Survey 1",2015.41666666667,NA,"Yes",41,28,NA,"3",NA
"3623",369752,"Employment Journey Survey 1",2015.41666666667,NA,"Yes",41,28,NA,"3",NA
"3624",369841,"Employment Journey Survey 1",2016.66666666667,"2016-05-04","Yes",64,35,NA,"7",5
"3625",369853,"Employment Journey Survey 2",2015.5,NA,"Yes",64,47,NA,"6",5
"3626",369853,"Employment Journey Survey 6",2016.83333333333,"2014-11-26","Yes",64,47,NA,"6",5
"3627",369853,"Employment Journey Survey 6",2016.83333333333,"2014-11-26","Yes",64,47,NA,"6",5
"3628",369853,"Employment Journey Survey 6",2016.83333333333,"2014-11-26","Yes",64,47,NA,"6",5
"3629",369853,"Employment Journey Survey 6",2016.83333333333,"2014-11-26","Yes",64,47,NA,"6",5
"3630",369853,"Employment Journey Survey 6",2016.83333333333,"2014-11-26","Yes",64,47,NA,"6",5
"3631",369853,"Employment Journey Survey 6",2016.83333333333,"2014-11-26","Yes",64,47,NA,"6",5
"3632",369959,"Employment Journey Survey 1",2015.16666666667,NA,"No",71,NA,86,"7",8
"3633",369959,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",71,NA,86,"7",8
"3634",369959,"Employment Journey Survey 4",2016.16666666667,NA,"Yes",71,NA,86,"7",8
"3635",370069,"Employment Journey Survey 1",2015.16666666667,NA,"Yes",45,NA,49,"3",5
"3636",370084,"Employment Journey Survey 1",2015.16666666667,NA,"No",58,NA,NA,"6",5
"3637",370114,"Employment Journey Survey 1",2015.33333333333,NA,"No",33,NA,NA,"2",NA
"3638",370190,"Employment Journey Survey 1",2015.33333333333,NA,"No",54,NA,44,"3",7
"3639",370190,"Employment Journey Survey 3",2016,NA,"No",54,NA,44,"3",7
"3640",370257,"Employment Journey Survey 1",2015.5,NA,"No",67,30,NA,"7",5
"3641",370257,"Employment Journey Survey 2",2015.83333333333,NA,"No",67,30,NA,"7",5
"3642",370257,"Employment Journey Survey 3",2016.16666666667,NA,"No",67,30,NA,"7",5
"3643",370257,"Employment Journey Survey 4",2016.5,NA,"No",67,30,NA,"7",5
"3644",370257,"Employment Journey Survey 5",2016.83333333333,"2015-11-04","No",67,30,NA,"7",5
"3645",370258,"Employment Journey Survey 1",2015.16666666667,NA,"Yes",49,NA,54,"3",NA
"3646",370298,"Employment Journey Survey 5",2016.5,NA,"No",52,NA,65,"5",NA
"3647",370341,"Employment Journey Survey 1",2015.16666666667,NA,"No",59,15,NA,"6",NA
"3648",370341,"Employment Journey Survey 4",2016.16666666667,NA,"No",59,15,NA,"6",NA
"3649",370399,"Employment Journey Survey 2",2015.5,NA,"No",49,NA,30,NA,NA
"3650",370399,"Employment Journey Survey 3",2015.83333333333,NA,"Yes",49,NA,30,NA,NA
"3651",370670,"Employment Journey Survey 1",2015.83333333333,NA,"No",51,46,NA,"2",NA
"3652",370670,"Employment Journey Survey 2",2016.16666666667,NA,"No",51,46,NA,"2",NA
"3653",370670,"Employment Journey Survey 5",2017.16666666667,"2016-03-09","No",51,46,NA,"2",NA
"3654",370693,"Employment Journey Survey 1",2015.16666666667,NA,"No",56,27,NA,"7",3
"3655",370725,"Employment Journey Survey 2",2015.5,NA,"No",40,NA,37,"7",4
"3656",370797,"Employment Journey Survey 4",2016.16666666667,NA,"No",54,NA,51,"7",NA
"3657",370797,"Employment Journey Survey 6",2016.83333333333,"2014-11-18","No",54,NA,51,"7",NA
"3658",370836,"Employment Journey Survey 1",2015.16666666667,NA,"No",69,52,NA,"6",9
"3659",370836,"Employment Journey Survey 1",2015.25,NA,"No",69,52,NA,"6",9
"3660",370842,"Employment Journey Survey 2",2015.5,NA,"No",69,49,NA,"7",NA
"3661",370842,"Employment Journey Survey 4",2016.16666666667,NA,"No",69,49,NA,"7",NA
"3662",370863,"Employment Journey Survey 2",2015.83333333333,NA,"No",56,NA,NA,"4",NA
"3663",370905,"Employment Journey Survey 4",2017.08333333333,"2015-09-30","Yes",42,NA,57,"3",NA
"3664",371018,"Employment Journey Survey 1",2015.58333333333,NA,"No",40,NA,50,"7",NA
"3665",371018,"Employment Journey Survey 4",2016.5,NA,"No",40,NA,50,"7",NA
"3666",371018,"Employment Journey Survey 5",2016.83333333333,"2016-03-18","No",40,NA,50,"7",NA
"3667",371093,"Employment Journey Survey 1",2015.5,NA,"No",40,NA,NA,"8",8
"3668",371156,"Employment Journey Survey 1",2015.66666666667,NA,"No",81,81,NA,"10",9
"3669",371156,"Employment Journey Survey 2",2016,NA,"No",81,81,NA,"10",9
"3670",371197,"Employment Journey Survey 1",2015.16666666667,NA,"No",60,30,NA,"5",NA
"3671",371197,"Employment Journey Survey 3",2015.83333333333,NA,"No",60,30,NA,"5",NA
"3672",371197,"Employment Journey Survey 5",2016.5,NA,"No",60,30,NA,"5",NA
"3673",371250,"Employment Journey Survey 1",2015.75,NA,"Yes",57,NA,43,"4",5
"3674",371250,"Employment Journey Survey 1",2015.75,NA,"Yes",57,NA,43,"4",5
"3675",371250,"Employment Journey Survey 1",2015.75,NA,"Yes",57,NA,43,"4",5
"3676",371250,"Employment Journey Survey 1",2015.75,NA,"Yes",57,NA,43,"4",5
"3677",371250,"Employment Journey Survey 2",2016.08333333333,NA,"No",57,NA,43,"4",5
"3678",371250,"Employment Journey Survey 5",2017.08333333333,"2015-10-27","No",57,NA,43,"4",5
"3679",371250,"Employment Journey Survey 6",2017.41666666667,"2015-10-27","No",57,NA,43,"4",5
"3680",371399,"Employment Journey Survey 1",2015.66666666667,NA,"No",50,NA,40,"6",4
"3681",371400,"Employment Journey Survey 1",2015.66666666667,NA,"No",44,NA,39,"5",NA
"3682",371459,"Employment Journey Survey 1",2015.16666666667,NA,"No",70,38,NA,"7",NA
"3683",371459,"Employment Journey Survey 1",2015.25,NA,"No",70,38,NA,"7",NA
"3684",371491,"Employment Journey Survey 4",2016.33333333333,NA,"No",54,NA,46,"5",NA
"3685",371491,"Employment Journey Survey 5",2016.66666666667,"2015-03-24","Yes",54,NA,46,"5",NA
"3686",371491,"Employment Journey Survey 6",2017,"2015-03-24","No",54,NA,46,"5",NA
"3687",371505,"Employment Journey Survey 1",2015.25,NA,"No",52,NA,64,"6",5
"3688",371505,"Employment Journey Survey 2",2015.5,NA,"No",52,NA,64,"6",5
"3689",371505,"Employment Journey Survey 3",2015.83333333333,NA,"No",52,NA,64,"6",5
"3690",371579,"Employment Journey Survey 1",2015.33333333333,NA,"No",61,NA,70,"5",NA
"3691",371601,"Employment Journey Survey 1",2015.33333333333,NA,"No",44,NA,49,"1",3
"3692",371601,"Employment Journey Survey 2",2015.66666666667,NA,"No",44,NA,49,"1",3
"3693",371601,"Employment Journey Survey 3",2016,NA,"No",44,NA,49,"1",3
"3694",371601,"Employment Journey Survey 4",2016.33333333333,NA,"No",44,NA,49,"1",3
"3695",371601,"Employment Journey Survey 5",2016.58333333333,NA,"No",44,NA,49,"1",3
"3696",371601,"Employment Journey Survey 6",2017,"2015-03-26","No",44,NA,49,"1",3
"3697",371691,"Employment Journey Survey 1",2015.83333333333,NA,"Yes",49,21,NA,"5",4
"3698",371732,"Employment Journey Survey 1",2016,NA,"Yes",49,NA,NA,"5",NA
"3699",371732,"Employment Journey Survey 2",2016.33333333333,NA,"No",49,NA,NA,"5",NA
"3700",371732,"Employment Journey Survey 3",2016.66666666667,"2015-09-14","No",49,NA,NA,"5",NA
"3701",371732,"Employment Journey Survey 4",2017,"2015-09-14","No",49,NA,NA,"5",NA
"3702",371732,"Employment Journey Survey 5",2017.33333333333,"2015-09-14","No",49,NA,NA,"5",NA
"3703",371832,"Employment Journey Survey 1",2015.83333333333,NA,"No",53,NA,40,"2",3
"3704",371832,"Employment Journey Survey 2",2016.16666666667,NA,"No",53,NA,40,"2",3
"3705",371832,"Employment Journey Survey 3",2016.5,NA,"No",53,NA,40,"2",3
"3706",371911,"Employment Journey Survey 1",2015.16666666667,NA,"No",52,NA,32,"3",5
"3707",371972,"Employment Journey Survey 1",2015.5,NA,"No",54,NA,NA,"3",NA
"3708",371972,"Employment Journey Survey 2",2015.75,NA,"Yes",54,NA,NA,"3",NA
"3709",371972,"Employment Journey Survey 3",2016.16666666667,NA,"No",54,NA,NA,"3",NA
"3710",372051,"Employment Journey Survey 1",2016.41666666667,NA,"No",52,NA,46,"3",4
"3711",372122,"Employment Journey Survey 4",2016.16666666667,NA,"No",40,NA,NA,"6",6
"3712",372191,"Employment Journey Survey 2",2015.5,NA,"No",63,NA,56,"6",5
"3713",372202,"Employment Journey Survey 1",2016.16666666667,NA,"No",53,NA,NA,"7",NA
"3714",372202,"Employment Journey Survey 5",2017.41666666667,"2016-02-19","No",53,NA,NA,"7",NA
"3715",372227,"Employment Journey Survey 2",2017.41666666667,"2016-10-24","Yes",64,NA,50,"3",6
"3716",372240,"Employment Journey Survey 1",2015.66666666667,NA,"Yes",50,NA,52,"7",5
"3717",372289,"Employment Journey Survey 1",2015.5,NA,"No",40,43,NA,"7",4
"3718",372300,"Employment Journey Survey 1",2015.33333333333,NA,"No",46,44,NA,"7",4
"3719",372300,"Employment Journey Survey 2",2015.66666666667,NA,"No",46,44,NA,"7",4
"3720",372300,"Employment Journey Survey 3",2016,NA,"No",46,44,NA,"7",4
"3721",372330,"Employment Journey Survey 1",2015.5,NA,"No",32,NA,46,"3",NA
"3722",372330,"Employment Journey Survey 2",2015.83333333333,NA,"Yes",32,NA,46,"3",NA
"3723",372340,"Employment Journey Survey 3",2015.91666666667,NA,"No",52,NA,65,"2",NA
"3724",372340,"Employment Journey Survey 4",2016.25,NA,"Yes",52,NA,65,"2",NA
"3725",372340,"Employment Journey Survey 6",2016.91666666667,"2015-01-21","No",52,NA,65,"2",NA
"3726",372388,"Employment Journey Survey 2",2015.5,NA,"No",40,33,NA,"6",5
"3727",372511,"Employment Journey Survey 1",2015.25,NA,"No",53,36,NA,"8",NA
"3728",372511,"Employment Journey Survey 2",2015.5,NA,"Yes",53,36,NA,"8",NA
"3729",372511,"Employment Journey Survey 5",2016.5,NA,"No",53,36,NA,"8",NA
"3730",372528,"Employment Journey Survey 1",2015.16666666667,NA,"No",70,46,NA,"6",NA
"3731",372528,"Employment Journey Survey 2",2015.5,NA,"No",70,46,NA,"6",NA
"3732",372528,"Employment Journey Survey 3",2015.83333333333,NA,"No",70,46,NA,"6",NA
"3733",372563,"Employment Journey Survey 5",2017,"2015-07-17","No",58,NA,NA,"2",NA
"3734",372640,"Employment Journey Survey 1",2015.25,NA,"Yes",56,33,NA,"6",3
"3735",372750,"Employment Journey Survey 1",2015.33333333333,NA,"No",51,50,NA,"5",NA
"3736",372750,"Employment Journey Survey 2",2015.66666666667,NA,"No",51,50,NA,"5",NA
"3737",372750,"Employment Journey Survey 3",2016,NA,"No",51,50,NA,"5",NA
"3738",372750,"Employment Journey Survey 4",2016.33333333333,NA,"No",51,50,NA,"5",NA
"3739",372750,"Employment Journey Survey 5",2016.66666666667,"2015-05-29","No",51,50,NA,"5",NA
"3740",372750,"Employment Journey Survey 6",2017,"2015-05-29","No",51,50,NA,"5",NA
"3741",372783,"Employment Journey Survey 1",2015.16666666667,NA,"No",63,NA,51,"8",6
"3742",372783,"Employment Journey Survey 3",2015.83333333333,NA,"No",63,NA,51,"8",6
"3743",372783,"Employment Journey Survey 4",2016.16666666667,NA,"No",63,NA,51,"8",6
"3744",372783,"Employment Journey Survey 5",2016.5,NA,"No",63,NA,51,"8",6
"3745",372872,"Employment Journey Survey 1",2015.5,NA,"No",37,NA,51,"3",2
"3746",372872,"Employment Journey Survey 2",2015.83333333333,NA,"Yes",37,NA,51,"3",2
"3747",372872,"Employment Journey Survey 3",2016.08333333333,NA,"Yes",37,NA,51,"3",2
"3748",372872,"Employment Journey Survey 4",2016.41666666667,NA,"Yes",37,NA,51,"3",2
"3749",372872,"Employment Journey Survey 5",2016.83333333333,"2016-01-14","No",37,NA,51,"3",2
"3750",372891,"Employment Journey Survey 1",2015.66666666667,NA,"No",57,40,NA,"8",7
"3751",372891,"Employment Journey Survey 1",2015.66666666667,NA,"No",57,40,NA,"8",7
"3752",372913,"Employment Journey Survey 1",2015.25,NA,"No",33,NA,NA,"6",NA
"3753",372913,"Employment Journey Survey 2",2015.58333333333,NA,"No",33,NA,NA,"6",NA
"3754",372919,"Employment Journey Survey 4",2016.83333333333,"2015-09-10","No",54,NA,63,"6",8
"3755",373238,"Employment Journey Survey 1",2015.5,NA,"No",69,50,NA,"8",7
"3756",373238,"Employment Journey Survey 2",2015.83333333333,NA,"No",69,50,NA,"8",7
"3757",373310,"Employment Journey Survey 1",2015.16666666667,NA,"No",46,NA,39,"6",4
"3758",373310,"Employment Journey Survey 2",2015.5,NA,"No",46,NA,39,"6",4
"3759",373310,"Employment Journey Survey 3",2015.83333333333,NA,"No",46,NA,39,"6",4
"3760",373310,"Employment Journey Survey 6",2016.83333333333,"2015-10-19","No",46,NA,39,"6",4
"3761",373320,"Employment Journey Survey 2",2015.58333333333,NA,"No",69,32,NA,"6",6
"3762",373320,"Employment Journey Survey 5",2016.5,NA,"Yes",69,32,NA,"6",6
"3763",373541,"Employment Journey Survey 1",2015.83333333333,NA,"No",50,NA,NA,"5",6
"3764",373756,"Employment Journey Survey 1",2015.25,NA,"No",52,30,NA,"5",NA
"3765",373932,"Employment Journey Survey 1",2015.16666666667,NA,"No",58,NA,41,"5",NA
"3766",373932,"Employment Journey Survey 2",2015.58333333333,NA,"Yes",58,NA,41,"5",NA
"3767",373932,"Employment Journey Survey 2",2015.58333333333,NA,"Yes",58,NA,41,"5",NA
